,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal_noise,actual_physics_noise,du_dv_normal_noise,du_dv_physics_noise
12895,-0.7457538,0.46841887,1.6834702,-2.4292243,-0.25490198,0.5,0.09607691,0.5272408,0.10002217,-0.003945258,0.84,0.37158113,0.3127592,2.429224,0.00394526
12896,-0.78405756,0.43935,1.6137296,-2.397787,-0.24705882,0.5,0.10485456,0.5256132,0.10725239,-0.002397831,0.85,0.41065,0.3243868,2.39778716,0.00239783
12897,-0.8227208,0.40965766,1.5357429,-2.3584638,-0.23921569,0.5,0.11348656,0.52388287,0.11393914,-0.000452587,0.86,0.45034234,0.33611713,2.3584637,0.00045258
12898,-0.8615981,0.3793697,1.4496385,-2.3112366,-0.23137255,0.5,0.121954635,0.5220568,0.12003572,0.001918909,0.86,0.4806303,0.3379432,2.3112366,0.001918915
12899,-0.900528,0.34850907,1.3555747,-2.2561028,-0.22352941,0.5,0.13024484,0.5201442,0.12550077,0.004744072,0.87,0.52149093,0.3498558,2.2561027,0.00474407
12900,-0.93933517,0.31711015,1.2538096,-2.1931448,-0.21568628,0.5,0.13835153,0.51815426,0.13029987,0.00805167,0.88,0.56288985,0.36184574,2.19314477,0.00805166
12901,-0.97782904,0.28520325,1.1446478,-2.1224768,-0.20784314,0.5,0.14627433,0.51609707,0.13440163,0.011872693,0.88,0.59479675,0.36390293,2.12247684,0.0118727
12902,-1.0158063,0.2528299,1.0285017,-2.0443082,-0.2,0.5,0.1540228,0.5139835,0.13778676,0.016236031,0.89,0.6371701,0.3760165,2.044308,0.01623604
12903,-1.0530565,0.22002777,0.9058403,-1.9588968,-0.19215687,0.5,0.16161925,0.51182246,0.14044605,0.021173196,0.9,0.67997223,0.38817754,1.9588968,0.0211732
12904,-1.0893575,0.18683642,0.77720636,-1.8665638,-0.18431373,0.5,0.16909625,0.50962496,0.14238033,0.026715916,0.9,0.71316358,0.39037504,1.86656386,0.02671592
12905,-1.1244797,0.15330476,0.643253,-1.7677327,-0.1764706,0.5,0.17650019,0.5074023,0.14360428,0.032895915,0.91,0.75669524,0.4025977,1.7677327,0.03289591
12906,-1.1581885,0.11947858,0.5046882,-1.6628767,-0.16862746,0.5,0.18389247,0.50516415,0.14414723,0.039745238,0.91,0.79052142,0.40483585,1.6628767,0.03974524
12907,-1.1902478,0.085411906,0.36231902,-1.5525668,-0.16078432,0.5,0.19134797,0.50292003,0.14405058,0.047297392,0.92,0.834588094,0.41707997,1.55256682,0.04729739
12908,-1.2204216,0.051154077,0.2169941,-1.4374156,-0.15294118,0.5,0.19895181,0.5006795,0.14336428,0.055587538,0.93,0.878845923,0.4293205,1.4374157,0.05558753
12909,-1.2484772,0.016763687,0.06965372,-1.318131,-0.14509805,0.5,0.20680055,0.4984498,0.142148,0.06465255,0.93,0.913236313,0.4315502,1.31813092,0.06465255
12910,-1.2741895,-0.017704785,-0.078734234,-1.1954552,-0.13725491,0.5,0.21498914,0.49623978,0.14045262,0.074536525,0.94,0.957704785,0.44376022,1.195455266,0.07453652
12911,-1.2973423,-0.052190542,-0.22714046,-1.0702019,-0.12941177,0.5,0.22360714,0.49405748,0.13831288,0.08529426,0.94,0.992190542,0.44594252,1.07020184,0.08529426
12912,-1.3177292,-0.08663124,-0.37450528,-0.94322395,-0.12156863,0.5,0.23272169,0.49191064,0.13572131,0.09700038,0.95,1.03663124,0.45808936,0.94322392,0.09700038
12913,-1.3351662,-0.120966256,-0.5197672,-0.815399,-0.11372549,0.5,0.24235798,0.48981094,0.13259205,0.10976593,0.95,1.070966256,0.46018906,0.815399,0.10976593
12914,-1.3494825,-0.15513581,-0.66187066,-0.6876119,-0.105882354,0.5,0.2524719,0.48777544,0.12871216,0.12375974,0.95,1.10513581,0.46222456,0.68761184,0.12375974
12915,-1.3605303,-0.18907243,-0.7997458,-0.56078446,-0.09803922,0.5,0.26292083,0.48582977,0.1236705,0.13925032,0.96,1.14907243,0.47417023,0.5607845,0.13925033
12916,-1.3681816,-0.22271955,-0.93239665,-0.43578494,-0.09019608,0.5,0.2734261,0.48401403,0.11676278,0.1566633,0.96,1.18271955,0.47598597,0.43578495,0.15666332
12917,-1.3723383,-0.25601035,-1.0588334,-0.31350493,-0.08235294,0.5,0.28354213,0.48239136,0.10686712,0.176675,0.97,1.22601035,0.48760864,0.3135049,0.17667501
12918,-1.3729233,-0.28889036,-1.1781689,-0.19475442,-0.07450981,0.5,0.29263067,0.48105943,0.09227787,0.20035282,0.97,1.25889036,0.48894057,0.1947544,0.2003528
12919,-1.3698888,-0.32129335,-1.289543,-0.08034571,-0.06666667,0.5,0.29988548,0.4801603,0.07052872,0.22935675,0.97,1.29129335,0.4898397,0.0803458,0.22935676
12920,-1.3632126,-0.35316926,-1.392234,0.029021334,-0.05882353,0.5,0.30442747,0.479895,0.038213387,0.26621407,0.98,1.33316926,0.500105,0.0290214,0.266214083
12921,-1.3529,-0.38445848,-1.485574,0.13267395,-0.050980393,0.5,0.3055177,0.48053586,-0.009158924,0.31467664,0.98,1.36445848,0.49946414,0.132674,0.314676624
12922,-1.3389821,-0.4151109,-1.5690222,0.2300401,-0.043137256,0.5,0.30296367,0.48242998,-0.077115536,0.3800792,0.98,1.3951109,0.49757002,0.2300401,0.380079206
12923,-1.3215125,-0.44507676,-1.6421365,0.320624,-0.03529412,0.5,0.29774722,0.48599112,-0.17190956,0.46965677,0.98,1.42507676,0.49400888,0.320624,0.46965678
12924,-1.3005722,-0.47430998,-1.7045926,0.4040204,-0.02745098,0.5,0.29302713,0.4916721,-0.3000037,0.5930308,0.98,1.45430998,0.4883279,0.4040204,0.59303083
12925,-1.2762606,-0.50276524,-1.756169,0.47990835,-0.019607844,0.5,0.29658988,0.49988115,-0.4680377,0.7646276,0.98,1.48276524,0.48011885,0.4799084,0.76462758
12926,-1.248695,-0.5304057,-1.7967638,0.54806876,-0.011764706,0.5,0.32978526,0.51075053,-0.68512386,1.014909,0.93,1.4604057,0.41924947,0.5480688,1.01490912
12927,-1.2180104,-0.5571957,-1.8263794,0.608369,-0.003921569,0.5,0.46254694,0.5232215,-0.9608823,1.4234294,0.53,1.0871957,0.0067785,0.608369,1.42342924
12928,-1.1843591,-0.5831011,-1.8451145,0.66075546,0.003921569,0.5,0.9226838,0.53166544,-1.2200525,2.1427362,-0.53,0.0531011,1.06166544,0.6607554,2.1427363
12929,-1.1479006,-0.6080938,-1.8531649,0.70526433,0.011764706,0.5,2.265171,0.5164454,-0.82267046,3.0878415,-0.93,0.3219062,1.4464454,0.7052643,3.08784146
12930,-1.1088053,-0.6321495,-1.8508123,0.7420071,0.019607844,0.5,4.893141,0.43479925,1.9041171,2.9890237,-0.98,0.3478505,1.41479925,0.742007,2.9890239
12931,-1.0672463,-0.6552451,-1.8384024,0.7711561,0.02745098,0.5,6.9416556,0.26204216,5.705449,1.2362067,-0.98,0.3247549,1.24204216,0.7711561,1.2362066
12932,-1.0234045,-0.6773644,-1.8163651,0.79296064,0.03529412,0.5,6.0751643,0.07000376,5.1435833,0.931581,-0.98,0.3026356,1.05000376,0.7929606,0.931581
12933,-0.9774592,-0.6984926,-1.7851719,0.8077127,0.043137256,0.5,4.156972,-0.060967103,2.3434174,1.8135548,-0.98,0.2815074,0.919032897,0.8077127,1.8135546
12934,-0.9295881,-0.71861774,-1.74534,0.8157519,0.050980393,0.5,2.8805592,-0.13325228,0.6553441,2.225215,-0.98,0.26138226,0.84674772,0.8157519,2.2252151
12935,-0.87996936,-0.73773116,-1.697426,0.8174566,0.05882353,0.5,2.2157986,-0.17433734,-0.02693057,2.2427292,-0.98,0.24226884,0.80566266,0.81745664,2.24272917
12936,-0.82876956,-0.7558275,-1.6420013,0.81323165,0.06666667,0.5,1.8644774,-0.20135523,-0.28711808,2.1515954,-0.97,0.2141725,0.76864477,0.81323174,2.15159548
12937,-0.77615434,-0.7729035,-1.5796614,0.803507,0.07450981,0.5,1.6595182,-0.22213508,-0.3993316,2.0588498,-0.97,0.1970965,0.74786492,0.80350706,2.0588498
12938,-0.7222758,-0.7889591,-1.511,0.7887242,0.08235294,0.5,1.5257553,-0.24008729,-0.46006918,1.9858245,-0.97,0.1810409,0.72991271,0.7887242,1.98582448
12939,-0.6672791,-0.80399567,-1.436613,0.76933384,0.09019608,0.5,1.4290279,-0.2567296,-0.5012385,1.9302665,-0.96,0.15600433,0.7032704,0.7693339,1.9302664
12940,-0.61129916,-0.81801516,-1.3570832,0.7457841,0.09803922,0.5,1.3527718,-0.27274406,-0.5334798,1.8862516,-0.96,0.14198484,0.68725594,0.74578404,1.8862516
12941,-0.55445814,-0.83102447,-1.2729836,0.7185254,0.105882354,0.5,1.2884676,-0.28842318,-0.5602971,1.8487647,-0.95,0.11897553,0.66157682,0.71852546,1.8487647
12942,-0.496872,-0.8430278,-1.184869,0.68799704,0.11372549,0.5,1.2315537,-0.30386806,-0.58265525,1.814209,-0.95,0.1069722,0.64613194,0.687997,1.81420895
12943,-0.43863738,-0.8540339,-1.0932643,0.65462697,0.12156863,0.5,1.179512,-0.31908786,-0.60057664,1.7800888,-0.95,0.0959661,0.63091214,0.65462692,1.78008864
12944,-0.37984622,-0.86405116,-0.99867696,0.61883074,0.12941177,0.5,1.1309575,-0.3340422,-0.6137868,1.7447443,-0.94,0.07594884,0.6059578,0.61883074,1.7447443
12945,-0.32057405,-0.8730882,-0.90157884,0.5810048,0.13725491,0.5,1.0851251,-0.3486737,-0.62198824,1.7071134,-0.94,0.0669118,0.5913263,0.58100479,1.70711334
12946,-0.26088867,-0.8811551,-0.8024172,0.5415286,0.14509805,0.5,1.0416293,-0.3629141,-0.624984,1.6666133,-0.93,0.0488449,0.5670859,0.54152853,1.6666133
12947,-0.20084967,-0.8882614,-0.70161575,0.5007661,0.15294118,0.5,1.0003126,-0.37669402,-0.6227392,1.6230518,-0.93,0.0417386,0.55330598,0.50076608,1.6230518
12948,-0.14050537,-0.8944171,-0.5995658,0.45906046,0.16078432,0.5,0.9611434,-0.3899526,-0.6153809,1.5765243,-0.92,0.0255829,0.5300474,0.45906043,1.5765243
12949,-0.07989861,-0.89963263,-0.4966358,0.4167372,0.16862746,0.5,0.92417526,-0.40263426,-0.6031954,1.5273707,-0.91,0.01036737,0.50736574,0.41673719,1.52737066
12950,-0.019064238,-0.90391916,-0.39317197,0.37410772,0.1764706,0.5,0.8894916,-0.4146936,-0.58659196,1.4760836,-0.91,0.00608084,0.4953064,0.374107732,1.47608356
12951,0.041960698,-0.90728515,-0.2895066,0.3314673,0.18431373,0.5,0.8571817,-0.42609775,-0.5660674,1.423249,-0.9,0.00728515,0.47390225,0.331467298,1.4232491
12952,0.103145875,-0.90974146,-0.18595159,0.28909746,0.19215687,0.5,0.82732844,-0.43682277,-0.5421733,1.3695017,-0.9,0.00974146,0.46317723,0.289097465,1.36950174
12953,0.16445975,-0.9112976,-0.08280897,0.24726872,0.2,0.5,0.7999871,-0.44685423,-0.51547396,1.315461,-0.89,0.0212976,0.44314577,0.24726872,1.31546106
12954,0.22586271,-0.91196305,0.019616647,0.20624608,0.20784314,0.5,0.77517927,-0.456187,-0.48651227,1.2616916,-0.88,0.03196305,0.423813,0.206246063,1.26169154
12955,0.28731367,-0.91174704,0.12102996,0.1662837,0.21568628,0.5,0.75289345,-0.46482432,-0.45579118,1.2086846,-0.88,0.03174704,0.41517568,0.16628371,1.20868463
12956,0.3487575,-0.91065985,0.22112265,0.12763485,0.22352941,0.5,0.7330804,-0.4727741,-0.42375594,1.1568364,-0.87,0.04065985,0.3972259,0.12763485,1.15683634
12957,0.41012856,-0.90871006,0.31957906,0.09054951,0.23137255,0.5,0.7156653,-0.4800483,-0.39078808,1.1064534,-0.86,0.04871006,0.3799517,0.0905495,1.10645338
12958,0.47134227,-0.9059079,0.4160664,0.055275854,0.23921569,0.5,0.7005364,-0.48666382,-0.3571989,1.0577352,-0.86,0.0459079,0.37333618,0.05527587,1.0577353
12959,0.53229755,-0.9022638,0.510235,0.022062548,0.24705882,0.5,0.68756694,-0.49263734,-0.32324392,1.0108109,-0.85,0.0522638,0.35736266,0.02206255,1.01081086
12960,0.59286326,-0.89778906,0.6017025,-0.008839261,0.25490198,0.5,0.6766104,-0.49798954,-0.28912342,0.9657338,-0.84,0.05778906,0.34201046,0.00883924,0.96573382
12961,0.65288574,-0.89249593,0.69006586,-0.037180133,0.2627451,0.5,0.6675149,-0.50273573,-0.25500572,0.9225207,-0.84,0.05249593,0.33726427,0.03718012,0.92252062
12962,0.71217704,-0.8863973,0.77488816,-0.06271115,0.27058825,0.5,0.6601202,-0.5068973,-0.22102684,0.881147,-0.83,0.0563973,0.3231027,0.06271112,0.88114704
12963,0.7705189,-0.8795112,0.85571015,-0.08519124,0.2784314,0.5,0.65426666,-0.51049054,-0.18730792,0.84157455,-0.82,0.0595112,0.30950946,0.08519125,0.84157458
12964,0.82764596,-0.8718532,0.93202275,-0.10437679,0.28627452,0.5,0.64980036,-0.51353365,-0.15396379,0.80376416,-0.81,0.0618532,0.29646635,0.10437679,0.80376415
12965,0.88325983,-0.8634475,1.0033072,-0.12004737,0.29411766,0.5,0.6465712,-0.5160428,-0.12111131,0.7676825,-0.81,0.0534475,0.2939572,0.12004737,0.76768251
12966,0.9370102,-0.8543163,1.0689993,-0.13198909,0.3019608,0.5,0.64443994,-0.5180343,-0.08886424,0.7333042,-0.8,0.0543163,0.2819657,0.1319891,0.73330418
12967,0.98850363,-0.8444908,1.1285241,-0.1400204,0.30980393,0.5,0.64327574,-0.51952434,-0.05734644,0.70062214,-0.79,0.0544908,0.27047566,0.14002047,0.70062218
12968,1.0372888,-0.8340028,1.1812692,-0.14398041,0.31764707,0.5,0.64295614,-0.52052927,-0.026680572,0.66963667,-0.78,0.0540028,0.25947073,0.1439804,0.669636712
12969,1.0828602,-0.8228932,1.2266145,-0.14375418,0.3254902,0.5,0.64336824,-0.5210656,0.003007848,0.6403604,-0.78,0.0428932,0.2589344,0.1437543,0.640360392
12970,1.1246496,-0.8112064,1.2639177,-0.13926798,0.33333334,0.5,0.6444102,-0.52114916,0.03159714,0.61281306,-0.77,0.0412064,0.24885084,0.1392681,0.61281306
12971,1.1620176,-0.79899627,1.2925177,-0.13050011,0.34117648,0.5,0.645985,-0.52079785,0.05897275,0.58701223,-0.76,0.03899627,0.23920215,0.1305001,0.58701225
12972,1.194249,-0.7863241,1.3117403,-0.117491186,0.34901962,0.5,0.6480055,-0.520029,0.08502568,0.5629798,-0.75,0.0363241,0.229971,0.1174913,0.56297982
12973,1.2205333,-0.7732591,1.3208762,-0.10034299,0.35686275,0.5,0.6503896,-0.5188623,0.109670244,0.54071933,-0.75,0.0232591,0.2311377,0.1003429,0.540719356
12974,1.2399558,-0.75988454,1.3191885,-0.07923266,0.3647059,0.5,0.65306294,-0.5173144,0.13282597,0.52023697,-0.74,0.01988454,0.2226856,0.0792327,0.52023697
12975,1.2514673,-0.7462937,1.3058727,-0.05440533,0.37254903,0.5,0.65595627,-0.5154066,0.15444024,0.501516,-0.73,0.0162937,0.2145934,0.0544054,0.50151603
12976,1.2538624,-0.7325943,1.2800401,-0.026177716,0.38039216,0.5,0.6590029,-0.5131577,0.17447454,0.48452836,-0.72,0.0125943,0.2068423,0.0261777,0.48452836
12977,1.2457377,-0.7189129,1.2406785,0.005059162,0.3882353,0.5,0.6621448,-0.5105876,0.19291249,0.4692323,-0.71,0.0089129,0.1994124,0.0050592,0.46923231
12978,1.2254523,-0.70539385,1.1865968,0.03885558,0.39607844,0.5,0.66532457,-0.5077163,0.20975581,0.45556876,-0.7,0.00539385,0.1922837,0.0388555,0.45556876
12979,1.1910654,-0.6922074,1.1163559,0.07470957,0.40392157,0.5,0.668493,-0.5045639,0.22502491,0.44346806,-0.7,0.0077926,0.1954361,0.0747095,0.44346809
12980,1.1402942,-0.6795488,1.0282037,0.112090416,0.4117647,0.5,0.6716021,-0.5011487,0.23875412,0.43284795,-0.69,0.0104512,0.1888513,0.1120905,0.43284798
12981,1.0704546,-0.66765195,0.91999733,0.15045728,0.41960785,0.5,0.67460877,-0.49749106,0.2509961,0.42361265,-0.68,0.01234805,0.18250894,0.15045727,0.42361267
12982,0.97844076,-0.65678376,0.7891245,0.18931627,0.42745098,0.5,0.67747426,-0.49360812,0.26181144,0.41566283,-0.67,0.01321624,0.17639188,0.18931626,0.41566282
12983,0.8607599,-0.6472607,0.6324977,0.2282622,0.43529412,0.5,0.68016416,-0.4895171,0.2712711,0.40889305,-0.66,0.0127393,0.1704829,0.2282622,0.40889306
12984,0.7136826,-0.6394474,0.44661716,0.26706544,0.44313726,0.5,0.68264705,-0.48523593,0.27945524,0.4031918,-0.66,0.0205526,0.17476407,0.26706544,0.40319181
12985,0.53359133,-0.63375944,0.2278286,0.3057627,0.4509804,0.5,0.6848936,-0.48078072,0.28644633,0.39844728,-0.65,0.01624056,0.16921928,0.30576273,0.39844727
12986,0.31765336,-0.63065857,-0.027104154,0.3447575,0.45882353,0.5,0.6868821,-0.47616506,0.29233104,0.39455104,-0.64,0.00934143,0.16383494,0.344757514,0.39455106
12987,0.064911686,-0.6306364,-0.31997594,0.38488764,0.46666667,0.5,0.68859005,-0.47140378,0.29719615,0.3913939,-0.63,0.0006364,0.15859622,0.384887626,0.3913939
12988,-0.22213966,-0.63417894,-0.649537,0.42739737,0.4745098,0.5,0.69000036,-0.4665085,0.30112845,0.3888719,-0.62,0.01417894,0.1534915,0.42739734,0.38887191
12989,-0.5356656,-0.64170724,-1.0093675,0.47370183,0.48235294,0.5,0.6910976,-0.46149307,0.30421367,0.38688394,-0.61,0.03170724,0.14850693,0.4737019,0.38688393
12990,-0.86081606,-0.6534954,-1.3856649,0.5248489,0.49019608,0.5,0.69187003,-0.45636654,0.30653065,0.38533938,-0.6,0.0534954,0.14363346,0.52484884,0.38533938
12991,-1.175228,-0.66956776,-1.7558914,0.5806634,0.49803922,0.5,0.69230783,-0.4511388,0.3081577,0.38415012,-0.59,0.07956776,0.1388612,0.5806634,0.38415013
12992,-1.450986,-0.68961006,-2.0898554,0.6388694,0.5058824,0.5,0.6924031,-0.44581926,0.30916765,0.38323542,-0.59,0.09961006,0.14418074,0.6388694,0.38323545
12993,-1.6596035,-0.7129231,-2.3542163,0.6946129,0.5137255,0.5,0.6921499,-0.44041604,0.30962917,0.3825207,-0.58,0.1329231,0.13958396,0.6946128,0.38252073
12994,-1.7786772,-0.7384587,-2.518852,0.7401748,0.52156866,0.5,0.6915447,-0.4349357,0.30960384,0.38194087,-0.57,0.1684587,0.1350643,0.7401748,0.38194086
12995,-1.7953118,-0.7649316,-2.5572417,0.76192987,0.5294118,0.5,0.6905846,-0.42938453,0.30914876,0.38143584,-0.56,0.2049316,0.13061547,0.7619299,0.38143584
12996,-1.6976016,-0.79090196,-2.4258454,0.7282439,0.5372549,0.5,0.689269,-0.4237678,0.30831537,0.38095364,-0.55,0.24090196,0.1262322,0.7282438,0.38095363
12997,-1.4494779,-0.8146103,-2.0197575,0.57027966,0.54509807,0.5,0.687597,-0.41808933,0.30714968,0.3804473,-0.54,0.2746103,0.12191067,0.5702796,0.38044732
12998,-0.970136,-0.833445,-1.1609035,0.19076753,0.5529412,0.5,0.6855688,-0.4123549,0.30569446,0.37987435,-0.53,0.303445,0.1176451,0.1907675,0.37987434
12999,-0.16965835,-0.8434364,0.28523135,-0.4548897,0.56078434,0.5,0.6831867,-0.40656662,0.303985,0.3792017,-0.52,0.3234364,0.11343338,0.4548897,0.3792017
13000,0.95759517,-0.83975345,2.215654,-1.2580587,0.5686275,0.5,0.68045163,-0.40072787,0.30205402,0.3783976,-0.52,0.31975345,0.11927213,1.25805883,0.37839761
13001,2.282357,-0.8183649,4.2461205,-1.9637632,0.5764706,0.5,0.67736614,-0.39484155,0.29992992,0.37743622,-0.51,0.3083649,0.11515845,1.9637635,0.37743622
13002,3.5927835,-0.777726,5.886053,-2.2932694,0.58431375,0.5,0.6739334,-0.38890755,0.29763502,0.37629837,-0.5,0.277726,0.11109245,2.2932695,0.37629838
13003,4.6830053,-0.7193704,6.764404,-2.0813985,0.5921569,0.5,0.670154,-0.38293022,0.29519245,0.37496153,-0.49,0.2293704,0.10706978,2.0813987,0.37496155
13004,5.4117785,-0.6474157,6.7656074,-1.3538289,0.6,0.5,0.6660332,-0.37690848,0.2926179,0.37341532,-0.48,0.1674157,0.10309152,1.3538289,0.3734153
13005,5.7263064,-0.567473,6.036831,-0.3105244,0.60784316,0.5,0.6615731,-0.37084424,0.28992674,0.37164637,-0.47,0.097473,0.09915576,0.3105246,0.37164636
13006,5.658312,-0.48537832,4.8835397,0.774772,0.6156863,0.5,0.6567757,-0.364738,0.28713077,0.36964494,-0.46,0.02537832,0.095262,0.7747723,0.36964493
13007,5.297476,-0.40612656,3.6244864,1.6729894,0.62352943,0.5,0.6516447,-0.3585891,0.28423938,0.36740533,-0.45,0.04387344,0.0914109,1.6729896,0.36740532
13008,4.754862,-0.3332637,2.4881022,2.2667596,0.6313726,0.5,0.646182,-0.3523988,0.2812607,0.3649213,-0.44,0.1067363,0.0876012,2.2667598,0.3649213
13009,4.132051,-0.26877248,1.5837867,2.5482643,0.6392157,0.5,0.64038956,-0.3461662,0.2782004,0.36218917,-0.43,0.16122752,0.0838338,2.5482643,0.36218916
13010,3.504671,-0.21332711,0.9277275,2.5769436,0.64705884,0.5,0.6342709,-0.33989143,0.27506328,0.35920763,-0.42,0.20667289,0.08010857,2.5769435,0.35920762
13011,2.919644,-0.1666894,0.4853444,2.4342997,0.654902,0.5,0.62782747,-0.3335737,0.27185166,0.3559758,-0.42,0.2533106,0.0864263,2.4342996,0.35597581
13012,2.4003375,-0.12809497,0.20545608,2.1948814,0.6627451,0.5,0.62105983,-0.32721317,0.26856798,0.35249186,-0.41,0.28190503,0.08278683,2.19488142,0.35249185
13013,1.9540694,-0.09654057,0.039403707,1.9146657,0.67058825,0.5,0.6139708,-0.32080787,0.26521203,0.3487588,-0.4,0.30345943,0.07919213,1.914665693,0.34875877
13014,1.5788026,-0.07098293,-0.051531956,1.6303345,0.6784314,0.5,0.6065615,-0.31435782,0.26178464,0.34477684,-0.39,0.31901707,0.07564218,1.630334556,0.34477686
13015,1.267831,-0.050435364,-0.09531254,1.3631434,0.6862745,0.5,0.598833,-0.307863,0.2582854,0.34054762,-0.38,0.329564636,0.072137,1.36314354,0.3405476
13016,1.0127074,-0.034019172,-0.11088967,1.123597,0.69411767,0.5,0.5907864,-0.30132067,0.2547111,0.3360753,-0.37,0.335980828,0.06867933,1.12359707,0.3360753
13017,0.804887,-0.020981848,-0.110536695,0.9154237,0.7019608,0.5,0.5824213,-0.29473114,0.25106046,0.33136085,-0.36,0.339018152,0.06526886,0.915423695,0.33136084
13018,0.63648677,-0.010686994,-0.10192115,0.73840797,0.70980394,0.5,0.5737391,-0.2880922,0.24733001,0.3264091,-0.35,0.339313006,0.0619078,0.73840792,0.32640909
13019,0.5005996,-0.002610147,-0.089657076,0.5902567,0.7176471,0.5,0.56473917,-0.28140396,0.24351782,0.32122132,-0.34,0.337389853,0.05859604,0.590256676,0.32122135
13020,0.3913488,0.003681839,-0.07641218,0.46776098,0.7254902,0.5,0.5554219,-0.27466458,0.23961921,0.31580266,-0.33,0.333681839,0.05533542,0.46776098,0.31580269
13021,0.3038225,0.008541644,-0.06363903,0.36746153,0.73333335,0.5,0.5457867,-0.2678734,0.23563087,0.31015584,-0.32,0.328541644,0.0521266,0.36746153,0.31015583
13022,0.23395984,0.012256444,-0.052054346,0.2860142,0.7411765,0.5,0.53583366,-0.2610281,0.23154813,0.30428553,-0.31,0.322256444,0.0489719,0.286014186,0.30428553
13023,0.17842181,0.015059769,-0.041942343,0.22036415,0.7490196,0.5,0.5255614,-0.25412798,0.22736625,0.29819515,-0.3,0.315059769,0.04587202,0.220364153,0.29819515
13024,0.13448085,0.017138481,-0.033343133,0.16782399,0.75686276,0.5,0.51496917,-0.24717267,0.22308132,0.29188785,-0.29,0.307138481,0.04282733,0.167823983,0.29188785
13025,0.09990529,0.01864487,-0.026168037,0.12607333,0.7647059,0.5,0.5040564,-0.24016006,0.21868801,0.28536838,-0.29,0.30864487,0.04983994,0.126073327,0.28536839
13026,0.07287847,0.019702137,-0.020268789,0.09314726,0.77254903,0.5,0.49282113,-0.2330869,0.21417892,0.27864218,-0.28,0.299702137,0.0469131,0.093147259,0.27864221
13027,0.051919978,0.020407438,-0.015476251,0.06739623,0.78039217,0.5,0.48126245,-0.22595449,0.20955095,0.27171153,-0.27,0.290407438,0.04404551,0.067396229,0.2717115
13028,0.03582375,0.020840585,-0.01162294,0.04744669,0.7882353,0.5,0.46937868,-0.21875997,0.20479707,0.2645816,-0.26,0.280840585,0.04124003,0.04744669,0.26458161
13029,0.023609199,0.021064878,-0.008553945,0.032163143,0.79607844,0.5,0.4571679,-0.21150322,0.1999124,0.2572555,-0.25,0.271064878,0.03849678,0.032163144,0.2572555
13030,0.014479843,0.02112943,-0.006131981,0.020611823,0.8039216,0.5,0.44462737,-0.20418067,0.19488858,0.2497388,-0.24,0.26112943,0.03581933,0.020611824,0.24973879
13031,0.007788512,0.021075666,-0.004238487,0.012026999,0.8117647,0.5,0.4317577,-0.19679369,0.18972215,0.24203554,-0.23,0.251075666,0.03320631,0.012026999,0.24203555
13032,0.003010761,0.02093345,-0.00277306,0.005783821,0.81960785,0.5,0.41855305,-0.18933786,0.18440343,0.23414962,-0.22,0.24093345,0.03066214,0.00578382,0.23414962
13033,-0.000276653,0.020728111,-0.001651906,0.001375253,0.827451,0.5,0.40501282,-0.18181248,0.17892592,0.2260869,-0.21,0.230728111,0.02818752,0.001375253,0.2260869
13034,-0.002416421,0.020479143,-0.000805596,-0.001610825,0.8352941,0.5,0.39113468,-0.174217,0.1732836,0.21785107,-0.2,0.220479143,0.025783,0.001610825,0.21785108
13035,-0.003683117,0.020200372,-0.000177324,-0.003505794,0.84313726,0.5,0.37691498,-0.16654827,0.16746731,0.20944767,-0.19,0.210200372,0.02345173,0.003505793,0.20944767
13036,-0.004295818,0.01990366,0.0002792,-0.004575018,0.8509804,0.5,0.36235154,-0.15880515,0.16146986,0.20088167,-0.18,0.19990366,0.02119485,0.004575018,0.20088168
13037,-0.004430238,0.019597292,0.00060154,-0.005031779,0.85882354,0.5,0.34744096,-0.15098621,0.15528306,0.1921579,-0.17,0.189597292,0.01901379,0.005031778,0.1921579
13038,-0.004225252,0.019287765,0.000819973,-0.005045225,0.8666667,0.5,0.33218038,-0.14308973,0.1488987,0.18328167,-0.16,0.179287765,0.01691027,0.005045225,0.18328168
13039,-0.0037888,0.018978775,0.000958592,-0.004747392,0.8745098,0.5,0.31656703,-0.13511308,0.14230679,0.17426024,-0.15,0.168978775,0.01488692,0.004747392,0.17426024
13040,-0.003206416,0.018674374,0.001036907,-0.004243323,0.88235295,0.5,0.30059576,-0.12705661,0.13550042,0.16509534,-0.14,0.158674374,0.01294339,0.004243323,0.16509534
13041,-0.002543567,0.018375754,0.001070233,-0.0036138,0.8901961,0.5,0.28426352,-0.11891557,0.1284671,0.15579642,-0.13,0.148375754,0.01108443,0.0036138,0.15579642
13042,-0.001848818,0.018084228,0.001070639,-0.002919457,0.8980392,0.5,0.26756737,-0.11069025,0.12119924,0.14636813,-0.12,0.138084228,0.00930975,0.002919457,0.14636813
13043,-0.001160198,0.01780063,0.001047738,-0.002207936,0.90588236,0.5,0.25050265,-0.10237707,0.11368451,0.13681813,-0.11,0.12780063,0.00762293,0.002207936,0.13681814
13044,-0.000503806,0.017524958,0.001008884,-0.00151269,0.9137255,0.5,0.23306605,-0.09397562,0.10591405,0.127152,-0.11,0.127524958,0.01602438,0.00151269,0.127152
