,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal,actual_physics,du_dv_normal,du_dv_physics
15980,0.5220596,0.75537187,2.5104895,-1.9884298,-0.15294118,0.62,0.06893845,0.49761838,0.2818144,-0.21287593,0.84,0.08462813,0.34238162,1.9884299,0.21287595
15981,0.51740944,0.72868556,2.4765542,-1.9591447,-0.14509805,0.62,0.066602364,0.49275947,0.29930037,-0.232698,0.85,0.12131444,0.35724053,1.95914476,0.232698006
15982,0.51208436,0.701415,2.4350717,-1.9229873,-0.13725491,0.62,0.06407719,0.48759884,0.31582806,-0.25175086,0.86,0.158585,0.37240116,1.92298734,0.25175087
15983,0.5060793,0.67357785,2.3860915,-1.8800123,-0.12941177,0.62,0.061448924,0.4821766,0.33010992,-0.268661,0.86,0.18642215,0.3778234,1.8800122,0.268660996
15984,0.49939173,0.6451922,2.3296876,-1.8302959,-0.12156863,0.62,0.05883587,0.4765631,0.34046298,-0.28162712,0.87,0.2248078,0.3934369,1.83029587,0.28162711
15985,0.49201974,0.6162762,2.2659593,-1.7739395,-0.11372549,0.62,0.056379396,0.4708684,0.3448533,-0.2884739,0.87,0.2537238,0.3991316,1.77393956,0.288473904
15986,0.48396355,0.5868494,2.195035,-1.7110715,-0.105882354,0.62,0.054222006,0.46524,0.34104237,-0.28682035,0.88,0.2931506,0.41476,1.71107145,0.286820364
15987,0.475225,0.5569307,2.1170669,-1.641842,-0.09803922,0.62,0.052462507,0.45985353,0.32686406,-0.27440155,0.89,0.3330693,0.43014647,1.6418419,0.274401553
15988,0.46580783,0.5265408,2.0322318,-1.566424,-0.09019608,0.62,0.05108231,0.45488042,0.30073753,-0.24965523,0.89,0.3634592,0.43511958,1.56642397,0.24965522
15989,0.45571592,0.49570113,1.9407326,-1.4850167,-0.08235294,0.62,0.049837075,0.45040262,0.26277998,-0.21294291,0.9,0.40429887,0.44959738,1.48501668,0.212942905
15990,0.44495645,0.4644326,1.8427956,-1.3978392,-0.07450981,0.62,0.04814353,0.44622844,0.21770361,-0.16956009,0.9,0.4355674,0.45377156,1.39783915,0.16956008
15991,0.43353713,0.43275744,1.7386665,-1.3051294,-0.06666667,0.62,0.04512868,0.4415124,0.18208912,-0.13696045,0.91,0.47724256,0.4684876,1.30512937,0.13696044
15992,0.42146754,0.40069884,1.628621,-1.2071534,-0.05882353,0.62,0.040294446,0.43407947,0.19724494,-0.15695047,0.91,0.50930116,0.47592053,1.20715346,0.156950494
15993,0.40875882,0.36827964,1.5129523,-1.1041934,-0.050980393,0.62,0.035400733,0.41942328,0.32963312,-0.29423237,0.92,0.55172036,0.50057672,1.10419348,0.294232387
15994,0.39542452,0.33552414,1.3919797,-0.9965552,-0.043137256,0.62,0.037515584,0.38937992,0.5893122,-0.55179656,0.92,0.58447586,0.53062008,0.99655518,0.551796616
15995,0.38148046,0.302458,1.2660502,-0.88456976,-0.03529412,0.62,0.061938014,0.32988638,0.777823,-0.7158849,0.93,0.627542,0.60011362,0.88456974,0.715884986
15996,0.36694345,0.26910633,1.135531,-0.7685874,-0.02745098,0.62,0.12409855,0.22032352,0.7392714,-0.61517286,0.93,0.66089367,0.70967648,0.76858755,0.61517285
15997,0.35183415,0.23549576,1.0008154,-0.64898115,-0.019607844,0.62,0.19046368,0.05376117,0.18697786,0.003485799,0.93,0.69450424,0.87623883,0.64898125,0.00348582
15998,0.33617553,0.20165478,0.86233056,-0.52615505,-0.011764706,0.62,0.17718485,-0.13196048,-0.7988863,0.9760711,0.89,0.68834522,1.02196048,0.52615503,0.97607115
15999,0.319993,0.16761102,0.7205196,-0.4005266,-0.003921569,0.62,0.076707564,-0.28016096,-1.060602,1.1373093,0.5,0.33238898,0.78016096,0.4005266,1.137309564
16000,0.30331543,0.13339368,0.5758575,-0.27254212,0.003921569,0.62,-0.024919376,-0.37082744,-1.1073515,1.0824323,-0.5,0.63339368,0.12917256,0.27254207,1.082432124
16001,0.2861752,0.09903367,0.42884716,-0.14267199,0.011764706,0.62,-0.09082574,-0.42147616,-0.9852278,0.894402,-0.89,0.98903367,0.46852384,0.14267196,0.89440206
16002,0.26860783,0.06456119,0.2800107,-0.011402868,0.019607844,0.62,-0.13110998,-0.45116293,-0.82712704,0.6960171,-0.93,0.99456119,0.47883707,0.01140287,0.69601706
16003,0.25065213,0.030009381,0.12990293,0.120749205,0.02745098,0.62,-0.15710658,-0.47049063,-0.7137382,0.5566317,-0.93,0.960009381,0.45950937,0.1207492,0.55663162
16004,0.23235105,-0.004588425,-0.020902129,0.25325316,0.03529412,0.62,-0.17490447,-0.484666,-0.6496974,0.47479293,-0.93,0.925411575,0.445334,0.253253179,0.47479293
16005,0.21374953,-0.039199077,-0.1718154,0.38556492,0.043137256,0.62,-0.18761061,-0.49626184,-0.6204446,0.43283397,-0.92,0.880800923,0.42373816,0.38556493,0.43283399
16006,0.19489755,-0.07378721,-0.3222255,0.51712304,0.050980393,0.62,-0.19691746,-0.50658244,-0.61230254,0.41538507,-0.92,0.84621279,0.41341756,0.51712305,0.41538508
16007,0.17584658,-0.10831872,-0.47151697,0.64736354,0.05882353,0.62,-0.20381875,-0.5163009,-0.6156707,0.41185194,-0.91,0.80168128,0.3936991,0.64736355,0.41185195
16008,0.15665184,-0.142757,-0.6190587,0.7757106,0.06666667,0.62,-0.20894164,-0.525756,-0.6243524,0.41541073,-0.91,0.767243,0.384244,0.77571054,0.41541076
16009,0.13736974,-0.17706524,-0.76421756,0.9015873,0.07450981,0.62,-0.21269824,-0.53510827,-0.63446134,0.42176312,-0.9,0.72293476,0.36489173,0.9015873,0.4217631
16010,0.118059576,-0.2112083,-0.9063722,1.0244318,0.08235294,0.62,-0.21536541,-0.5444195,-0.6435952,0.4282298,-0.9,0.6887917,0.3555805,1.024431776,0.42822979
16011,0.098781265,-0.24514808,-1.0448968,1.1436781,0.09019608,0.62,-0.21711242,-0.5536962,-0.6502463,0.4331339,-0.89,0.64485192,0.3363038,1.143678065,0.43313388
16012,0.0795958,-0.27884823,-1.1791875,1.2587833,0.09803922,0.62,-0.21800381,-0.56291354,-0.6533635,0.43535972,-0.89,0.61115177,0.32708646,1.2587833,0.43535969
16013,0.060563974,-0.3122728,-1.3086618,1.3692257,0.105882354,0.62,-0.217986,-0.5720308,-0.65206057,0.43407458,-0.88,0.5677272,0.3079692,1.369225774,0.43407457
16014,0.04174613,-0.34538507,-1.4327574,1.4745035,0.11372549,0.62,-0.2168917,-0.58099324,-0.64548993,0.4285982,-0.87,0.52461493,0.28900676,1.47450353,0.42859823
16015,0.023201678,-0.37814975,-1.5509455,1.5741472,0.12156863,0.62,-0.214465,-0.58973825,-0.63287413,0.4184091,-0.87,0.49185025,0.28026175,1.574147178,0.41840913
16016,0.004988005,-0.41053146,-1.6627316,1.6677196,0.12941177,0.62,-0.21042863,-0.5981971,-0.6136899,0.40326127,-0.86,0.44946854,0.2618029,1.667719605,0.40326127
16017,-0.012838961,-0.44249582,-1.7676624,1.7548234,0.13725491,0.62,-0.2045726,-0.60629535,-0.5878933,0.38332072,-0.86,0.41750418,0.25370465,1.754823439,0.3833207
16018,-0.030226959,-0.47400975,-1.865325,1.835098,0.14509805,0.62,-0.19682682,-0.6139629,-0.5560052,0.35917836,-0.85,0.37599025,0.2360371,1.835098041,0.35917838
16019,-0.047126982,-0.5050405,-1.9553554,1.9082284,0.15294118,0.62,-0.18729828,-0.6211363,-0.5190785,0.3317802,-0.84,0.3349595,0.2188637,1.908228418,0.33178022
16020,-0.063493215,-0.5355582,-2.0374417,1.9739485,0.16078432,0.62,-0.17625071,-0.62776816,-0.4784969,0.3022462,-0.84,0.3044418,0.21223184,1.973948485,0.30224619
16021,-0.07928429,-0.56553155,-2.1113124,2.0320282,0.16862746,0.62,-0.16404824,-0.6338277,-0.43572634,0.27167812,-0.83,0.26446845,0.1961723,2.03202811,0.2716781
16022,-0.09446336,-0.5949323,-2.176756,2.0822926,0.1764706,0.62,-0.15108705,-0.63930154,-0.3921117,0.24102464,-0.82,0.2250677,0.18069846,2.08229264,0.24102465
16023,-0.10899648,-0.6237338,-2.2336094,2.124613,0.18431373,0.62,-0.13772939,-0.64419293,-0.3487199,0.21099052,-0.82,0.1962662,0.17580707,2.12461292,0.21099051
16024,-0.12285691,-0.65191066,-2.2817645,2.1589077,0.19215687,0.62,-0.12427315,-0.6485161,-0.30632257,0.18204942,-0.81,0.15808934,0.1614839,2.15890759,0.18204942
16025,-0.13602014,-0.6794382,-2.3211577,2.1851375,0.2,0.62,-0.110935286,-0.652294,-0.26540017,0.15446489,-0.8,0.1205618,0.147706,2.18513756,0.154464884
16026,-0.14846836,-0.7062944,-2.3517766,2.2033083,0.20784314,0.62,-0.097860515,-0.65555334,-0.22621219,0.12835167,-0.8,0.0937056,0.14444666,2.20330824,0.128351675
16027,-0.16018651,-0.73245853,-2.3736587,2.2134721,0.21568628,0.62,-0.08513472,-0.6583228,-0.18885939,0.103724666,-0.79,0.05754147,0.1316772,2.21347219,0.10372467
16028,-0.17116502,-0.75791115,-2.3868802,2.2157152,0.22352941,0.62,-0.07280468,-0.6606313,-0.15334988,0.08054519,-0.78,0.02208885,0.1193687,2.21571518,0.0805452
16029,-0.1813983,-0.7826343,-2.3915644,2.210166,0.23137255,0.62,-0.06089332,-0.66250575,-0.11964338,0.058750063,-0.78,0.0026343,0.11749425,2.2101661,0.05875006
16030,-0.19088483,-0.80661243,-2.387873,2.196988,0.23921569,0.62,-0.049409214,-0.6639721,-0.08767403,0.03826481,-0.77,0.03661243,0.1060279,2.19698817,0.038264816
16031,-0.19962667,-0.8298314,-2.3759997,2.176373,0.24705882,0.62,-0.03835585,-0.6650543,-0.057373878,0.019018028,-0.76,0.0698314,0.0949457,2.17637303,0.019018028
16032,-0.20762993,-0.85227793,-2.356172,2.1485422,0.25490198,0.62,-0.027735159,-0.66577435,-0.028680107,0.000944948,-0.76,0.09227793,0.09422565,2.14854207,0.000944948
16033,-0.21490273,-0.87394017,-2.328649,2.1137464,0.2627451,0.62,-0.017547779,-0.66615283,-0.001533644,-0.016014135,-0.75,0.12394017,0.08384717,2.11374627,0.016014135
16034,-0.22145729,-0.89480877,-2.2937114,2.0722542,0.27058825,0.62,-0.007794007,-0.66620916,0.024118178,-0.031912185,-0.74,0.15480877,0.07379084,2.07225411,0.031912185
16035,-0.22730775,-0.91487503,-2.2516663,2.0243585,0.2784314,0.62,0.001525136,-0.66596127,0.04831973,-0.046794593,-0.74,0.17487503,0.07403873,2.02435855,0.046794594
16036,-0.23247069,-0.93413204,-2.2028368,1.9703659,0.28627452,0.62,0.01041007,-0.66542625,0.07111277,-0.060702696,-0.73,0.20413204,0.06457375,1.97036611,0.0607027
16037,-0.23696467,-0.952573,-2.1475642,1.9105996,0.29411766,0.62,0.018861946,-0.6646204,0.092535414,-0.07367347,-0.72,0.232573,0.0553796,1.91059953,0.073673468
16038,-0.2408098,-0.9701936,-2.0861983,1.8453887,0.3019608,0.62,0.026883021,-0.66355926,0.11262424,-0.08574122,-0.71,0.2601936,0.04644074,1.8453885,0.085741219
16039,-0.24402724,-0.98699075,-2.0191057,1.7750784,0.30980393,0.62,0.034477346,-0.6622573,0.13141741,-0.09694006,-0.71,0.27699075,0.0477427,1.77507846,0.096940064
16040,-0.24664004,-1.002962,-1.9466503,1.7000102,0.31764707,0.62,0.041651502,-0.66072875,0.14895834,-0.107306845,-0.7,0.302962,0.03927125,1.70001026,0.107306838
16041,-0.24867171,-1.0181062,-1.8692101,1.6205385,0.3254902,0.62,0.0484156,-0.6589869,0.16529897,-0.11688337,-0.69,0.3281062,0.0310131,1.62053839,0.11688337
16042,-0.2501462,-1.0324215,-1.7871591,1.5370129,0.33333334,0.62,0.054783646,-0.6570449,0.18050192,-0.12571828,-0.68,0.3524215,0.0229551,1.5370129,0.125718274
16043,-0.25108784,-1.04591,-1.7008731,1.4497852,0.34117648,0.62,0.06077567,-0.65491426,0.19464609,-0.13387042,-0.68,0.36591,0.02508574,1.44978526,0.13387042
16044,-0.25152203,-1.0585723,-1.6107272,1.3592051,0.34901962,0.62,0.06641685,-0.6526062,0.20782343,-0.14140658,-0.67,0.3885723,0.0173938,1.35920517,0.14140658
16045,-0.25147286,-1.0704114,-1.5170891,1.2656163,0.35686275,0.62,0.07173884,-0.65013057,0.22014147,-0.14840263,-0.66,0.4104114,0.00986943,1.26561624,0.14840263
16046,-0.25096533,-1.0814288,-1.4203268,1.1693615,0.3647059,0.62,0.07677874,-0.6474958,0.23171969,-0.15494095,-0.65,0.4314288,0.0025042,1.16936147,0.15494095
16047,-0.25002393,-1.0916284,-1.3207964,1.0707724,0.37254903,0.62,0.08157772,-0.64470917,0.24268384,-0.16110612,-0.65,0.4416284,0.00529083,1.07077247,0.16110612
16048,-0.24867289,-1.1010144,-1.2188475,0.97017473,0.38039216,0.62,0.08618002,-0.6417765,0.25316203,-0.16698201,-0.64,0.4610144,0.0017765,0.97017461,0.16698201
16049,-0.2469353,-1.1095911,-1.1148188,0.86788356,0.3882353,0.62,0.09063036,-0.63870186,0.26327837,-0.172648,-0.63,0.4795911,0.00870186,0.8678835,0.17264801
16050,-0.24483497,-1.1173636,-1.0090446,0.76420975,0.39607844,0.62,0.09497284,-0.63548785,0.27314773,-0.17817488,-0.62,0.4973636,0.01548785,0.76420963,0.17817489
16051,-0.24239393,-1.124339,-0.9018436,0.6594497,0.40392157,0.62,0.099246934,-0.63213605,0.28286746,-0.18362053,-0.62,0.504339,0.01213605,0.65944967,0.183620526
16052,-0.23963429,-1.1305205,-0.7935295,0.55389524,0.4117647,0.62,0.10348774,-0.6286458,0.2925177,-0.18902998,-0.61,0.5205205,0.0186458,0.55389521,0.18902996
16053,-0.23657699,-1.1359159,-0.6843986,0.44782165,0.41960785,0.62,0.107722804,-0.62501633,0.3021542,-0.1944314,-0.6,0.5359159,0.02501633,0.44782161,0.194431396
16054,-0.23324208,-1.1405312,-0.57473975,0.34149766,0.42745098,0.62,0.11197304,-0.62124527,0.31181303,-0.19984,-0.59,0.5505312,0.03124527,0.34149767,0.19983999
16055,-0.22964989,-1.1443734,-0.46482617,0.23517627,0.43529412,0.62,0.116249695,-0.6173302,0.3215028,-0.20525311,-0.59,0.5543734,0.0273302,0.23517628,0.205253105
16056,-0.22581881,-1.1474489,-0.35492837,0.12910956,0.44313726,0.62,0.12055651,-0.6132681,0.33121258,-0.21065608,-0.58,0.5674489,0.0332681,0.12910956,0.21065607
16057,-0.22176659,-1.1497653,-0.24529746,0.02353087,0.4509804,0.62,0.12488971,-0.60905594,0.34091333,-0.21602362,-0.57,0.5797653,0.03905594,0.02353087,0.21602362
16058,-0.21751131,-1.1513289,-0.13617846,-0.08133285,0.45882353,0.62,0.12923798,-0.6046908,0.35055807,-0.2213201,-0.56,0.5913289,0.0446908,0.08133285,0.22132009
16059,-0.21306877,-1.1521477,-0.02780294,-0.18526582,0.46666667,0.62,0.13358511,-0.6001702,0.36009052,-0.22650541,-0.56,0.5921477,0.0401702,0.18526583,0.22650541
16060,-0.20845535,-1.1522299,0.079603545,-0.2880589,0.4745098,0.62,0.13790865,-0.5954921,0.36944193,-0.23153329,-0.55,0.6022299,0.0454921,0.288058895,0.23153328
16061,-0.20368539,-1.1515812,0.18582515,-0.38951054,0.48235294,0.62,0.14218476,-0.59065485,0.3785435,-0.23635875,-0.54,0.6115812,0.05065485,0.38951054,0.23635874
16062,-0.19877428,-1.1502104,0.29066226,-0.48943654,0.49019608,0.62,0.1463863,-0.58565825,0.38732278,-0.24093649,-0.53,0.6202104,0.05565825,0.48943654,0.24093648
16063,-0.19373491,-1.1481246,0.39391416,-0.5876491,0.49803922,0.62,0.15048587,-0.58050215,0.39571026,-0.24522439,-0.52,0.6281246,0.06050215,0.58764907,0.24522439
16064,-0.18858126,-1.145331,0.4953926,-0.68397385,0.5058824,0.62,0.1544558,-0.5751875,0.40363997,-0.24918418,-0.52,0.625331,0.0551875,0.68397386,0.24918417
16065,-0.18332529,-1.1418381,0.59491545,-0.77824074,0.5137255,0.62,0.1582704,-0.5697161,0.4110548,-0.2527844,-0.51,0.6318381,0.0597161,0.77824074,0.2527844
16066,-0.17797944,-1.1376525,0.69230884,-0.87028825,0.52156866,0.62,0.16190556,-0.56409055,0.41790545,-0.25599986,-0.5,0.6376525,0.06409055,0.87028828,0.25599989
16067,-0.1725552,-1.1327832,0.7874048,-0.95996,0.5294118,0.62,0.16534023,-0.55831367,0.4241515,-0.25881127,-0.49,0.6427832,0.06831367,0.95996,0.25881127
16068,-0.16706406,-1.127237,0.88004065,-1.0471046,0.5372549,0.62,0.16855648,-0.5523895,0.4297645,-0.26120803,-0.48,0.647237,0.0723895,1.04710471,0.26120802
16069,-0.16151625,-1.1210214,0.9700582,-1.1315745,0.54509807,0.62,0.1715399,-0.5463218,0.43472645,-0.26318654,-0.48,0.6410214,0.0663218,1.13157445,0.26318655
16070,-0.15592273,-1.1141442,1.057304,-1.2132268,0.5529412,0.62,0.17428017,-0.5401153,0.43902978,-0.26474962,-0.47,0.6441442,0.0701153,1.21322673,0.26474961
16071,-0.15029328,-1.1066139,1.1416357,-1.2919289,0.56078434,0.62,0.17677036,-0.5337745,0.44267675,-0.2659064,-0.46,0.6466139,0.0737745,1.29192898,0.26590639
16072,-0.14463823,-1.0984375,1.222903,-1.3675412,0.5686275,0.62,0.17900766,-0.52730435,0.44568005,-0.26667237,-0.45,0.6484375,0.07730435,1.36754123,0.26667239
16073,-0.13896647,-1.0896238,1.3009729,-1.4399394,0.5764706,0.62,0.18099245,-0.52070975,0.4480594,-0.26706696,-0.44,0.6496238,0.08070975,1.43993937,0.26706695
16074,-0.13328801,-1.0801803,1.3757079,-1.5089959,0.58431375,0.62,0.18272896,-0.5139952,0.44984314,-0.2671142,-0.44,0.6401803,0.0739952,1.50899591,0.26711418
16075,-0.1276121,-1.0701162,1.4469804,-1.5745925,0.5921569,0.62,0.18422377,-0.50716525,0.4510641,-0.26684034,-0.43,0.6401162,0.07716525,1.5745925,0.26684033
16076,-0.12194759,-1.059438,1.5146613,-1.6366088,0.6,0.62,0.18548594,-0.50022364,0.45175982,-0.2662739,-0.42,0.639438,0.08022364,1.63660889,0.26627388
16077,-0.116303466,-1.0481555,1.5786294,-1.6949328,0.60784316,0.62,0.18652667,-0.49317455,0.4519699,-0.26544324,-0.41,0.6381555,0.08317455,1.694932866,0.26544323
16078,-0.11068896,-1.0362773,1.6387693,-1.7494582,0.6156863,0.62,0.18735883,-0.48602062,0.45173705,-0.26437822,-0.4,0.6362773,0.08602062,1.74945826,0.26437822
16079,-0.10511237,-1.0238119,1.6949689,-1.8000813,0.62352943,0.62,0.18799518,-0.47876525,0.45110118,-0.263106,-0.4,0.6238119,0.07876525,1.80008127,0.263106
16080,-0.0995828,-1.0107694,1.7471206,-1.8467034,0.6313726,0.62,0.18844989,-0.47141027,0.4501032,-0.2616533,-0.39,0.6207694,0.08141027,1.8467034,0.26165331
16081,-0.09410876,-0.9971579,1.795122,-1.8892308,0.6392157,0.62,0.18873653,-0.46395707,0.44877955,-0.26004303,-0.38,0.6171579,0.08395707,1.88923076,0.26004302
16082,-0.088699035,-0.9829884,1.8388815,-1.9275805,0.64705884,0.62,0.18886772,-0.4564072,0.4471643,-0.25829658,-0.37,0.6129884,0.0864072,1.927580535,0.25829658
16083,-0.083361864,-0.9682696,1.8783062,-1.961668,0.654902,0.62,0.18885745,-0.4487602,0.44528973,-0.25643227,-0.36,0.6082696,0.0887602,1.961668064,0.25643228
16084,-0.07810609,-0.9530133,1.91332,-1.991426,0.6627451,0.62,0.1887154,-0.4410168,0.44317955,-0.25446415,-0.36,0.5930133,0.0810168,1.99142609,0.25446415
16085,-0.07293983,-0.9372296,1.9438488,-2.0167887,0.67058825,0.62,0.18845181,-0.43317592,0.44085476,-0.25240293,-0.35,0.5872296,0.08317592,2.01678863,0.25240295
16086,-0.06787184,-0.9209301,1.9698286,-2.0377007,0.6784314,0.62,0.18807395,-0.42523676,0.43832964,-0.2502557,-0.34,0.5809301,0.08523676,2.03770044,0.25025569
16087,-0.062910125,-0.9041262,1.991206,-2.0541162,0.6862745,0.62,0.18758824,-0.4171973,0.4356144,-0.24802618,-0.33,0.5741262,0.0871973,2.054116125,0.24802616
16088,-0.058062524,-0.8868295,2.007937,-2.0659993,0.69411767,0.62,0.18699963,-0.4090556,0.4327138,-0.24571416,-0.32,0.5668295,0.0890556,2.065999524,0.24571417
16089,-0.05333729,-0.8690528,2.0199869,-2.0733242,0.7019608,0.62,0.18631017,-0.40080965,0.42962816,-0.24331798,-0.32,0.5490528,0.08080965,2.07332419,0.24331799
16090,-0.048742298,-0.8508101,2.0273402,-2.0760825,0.70980394,0.62,0.18551897,-0.3924572,0.42634907,-0.2408301,-0.31,0.5408101,0.0824572,2.076082498,0.2408301
16091,-0.04428485,-0.8321126,2.0299797,-2.0742645,0.7176471,0.62,0.18462572,-0.38399482,0.42286724,-0.23824152,-0.3,0.5321126,0.08399482,2.07426455,0.23824152
16092,-0.039972454,-0.81297606,2.0279162,-2.0678887,0.7254902,0.62,0.18362717,-0.37541968,0.4191691,-0.23554192,-0.29,0.52297606,0.08541968,2.067888654,0.23554193
16093,-0.03581235,-0.7934142,2.021166,-2.0569782,0.73333335,0.62,0.18251577,-0.36672932,0.4152312,-0.23271544,-0.28,0.5134142,0.08672932,2.05697835,0.23271543
16094,-0.03181083,-0.77344126,2.0097601,-2.0415711,0.7411765,0.62,0.1812863,-0.35791987,0.41103375,-0.22974744,-0.27,0.50344126,0.08791987,2.04157093,0.22974745
16095,-0.0279747,-0.7530735,1.9937465,-2.0217214,0.7490196,0.62,0.17992938,-0.3489898,0.40655032,-0.22662094,-0.27,0.4830735,0.0789898,2.0217212,0.22662094
16096,-0.024310205,-0.73232716,1.9731886,-1.9974989,0.75686276,0.62,0.17843497,-0.3399349,0.4017508,-0.22331582,-0.26,0.47232716,0.0799349,1.997498805,0.22331583
16097,-0.02082225,-0.71121657,1.9481586,-1.9689809,0.7647059,0.62,0.17679107,-0.3307531,0.3966043,-0.21981323,-0.25,0.46121657,0.0807531,1.96898085,0.21981323
16098,-0.017516674,-0.68976027,1.9187529,-1.9362696,0.77254903,0.62,0.17498562,-0.32144248,0.39108,-0.21609436,-0.24,0.44976027,0.08144248,1.936269574,0.21609438
16099,-0.014397892,-0.6679745,1.885078,-1.8994758,0.78039217,0.62,0.17300394,-0.31199983,0.3851402,-0.21213627,-0.23,0.4379745,0.08199983,1.899475892,0.21213626
16100,-0.011469905,-0.6458769,1.8472556,-1.8587255,0.7882353,0.62,0.1708328,-0.3024247,0.3787548,-0.20792201,-0.22,0.4258769,0.0824247,1.858725505,0.207922
16101,-0.00873652,-0.62348574,1.8054258,-1.8141623,0.79607844,0.62,0.16845573,-0.2927147,0.37188622,-0.20343049,-0.22,0.40348574,0.0727147,1.81416232,0.20343049
16102,-0.006200824,-0.60081965,1.7597407,-1.7659415,0.8039216,0.62,0.16585936,-0.28286985,0.36450455,-0.19864519,-0.21,0.39081965,0.07286985,1.765941524,0.19864519
16103,-0.00386491,-0.5778956,1.7103626,-1.7142274,0.8117647,0.62,0.16302711,-0.27288988,0.3565778,-0.19355072,-0.2,0.3778956,0.07288988,1.71422751,0.19355069
16104,-0.001730853,-0.5547341,1.657475,-1.6592058,0.81960785,0.62,0.15994385,-0.26277515,0.34807676,-0.1881329,-0.19,0.3647341,0.07277515,1.659205853,0.18813291
16105,0.000200428,-0.5313535,1.6012683,-1.6010679,0.827451,0.62,0.15659486,-0.25252587,0.33897576,-0.18238091,-0.18,0.3513535,0.07252587,1.601067872,0.1823809
16106,0.00192827,-0.50777334,1.5419476,-1.5400193,0.8352941,0.62,0.15296482,-0.24214444,0.3292519,-0.17628706,-0.17,0.33777334,0.07214444,1.54001933,0.17628708
16107,0.003453096,-0.48401368,1.4797273,-1.4762741,0.84313726,0.62,0.14904231,-0.2316333,0.31888857,-0.16984628,-0.17,0.31401368,0.0616333,1.476274204,0.16984626
16108,0.004775596,-0.46009362,1.4148307,-1.410055,0.8509804,0.62,0.14481375,-0.22099523,0.30787295,-0.16305922,-0.16,0.30009362,0.06099523,1.410055104,0.1630592
16109,0.005897262,-0.43603224,1.347486,-1.3415887,0.85882354,0.62,0.14026815,-0.21023491,0.29619792,-0.15592977,-0.15,0.28603224,0.06023491,1.341588738,0.15592977
16110,0.006820457,-0.4118495,1.2779334,-1.2711129,0.8666667,0.62,0.13539718,-0.19935445,0.2838612,-0.14846401,-0.14,0.2718495,0.05935445,1.271112943,0.14846402
16111,0.007548055,-0.38756484,1.2064143,-1.1988662,0.8745098,0.62,0.13019295,-0.18836142,0.2708702,-0.14067727,-0.13,0.25756484,0.05836142,1.198866245,0.14067725
16112,0.008082931,-0.3632002,1.1331853,-1.1251023,0.88235295,0.62,0.12464915,-0.1772618,0.25723675,-0.1325876,-0.12,0.2432002,0.0572618,1.125102369,0.1325876
16113,0.008429993,-0.3387708,1.0584818,-1.0500518,0.8901961,0.62,0.11876332,-0.1660603,0.2429779,-0.124214575,-0.12,0.2187708,0.0460603,1.050051807,0.12421458
16114,0.008593258,-0.31429845,0.98256147,-0.9739682,0.8980392,0.62,0.11253428,-0.15476698,0.22812364,-0.11558935,-0.11,0.20429845,0.04476698,0.973968212,0.11558936
16115,0.008577981,-0.28980225,0.9056762,-0.8970982,0.90588236,0.62,0.10596205,-0.14338815,0.21270323,-0.106741175,-0.1,0.18980225,0.04338815,0.897098219,0.10674118
16116,0.008389985,-0.2652991,0.82806665,-0.81967664,0.9137255,0.62,0.09905184,-0.1319332,0.19675909,-0.09770724,-0.09,0.1752991,0.0419332,0.819676665,0.09770725
16117,0.008035353,-0.24080895,0.7499826,-0.74194723,0.92156863,0.62,0.091808,-0.12041147,0.18033566,-0.088527665,-0.08,0.16080895,0.04041147,0.741947247,0.08852766
16118,0.007520631,-0.2163489,0.6716597,-0.6641391,0.92941177,0.62,0.08424039,-0.10883126,0.1634844,-0.079244,-0.08,0.1363489,0.02883126,0.664139069,0.07924401
16119,0.006852848,-0.19193675,0.59333223,-0.58647937,0.9372549,0.62,0.07635965,-0.097204655,0.14626485,-0.0699052,-0.07,0.12193675,0.027204655,0.586479382,0.0699052
16120,0.006039004,-0.16758975,0.51522595,-0.5091869,0.94509804,0.62,0.068176955,-0.085540555,0.12873513,-0.060558166,-0.06,0.10758975,0.025540555,0.509186946,0.060558175
16121,0.00508676,-0.14332354,0.4375544,-0.43246764,0.9529412,0.62,0.059708387,-0.07385086,0.110963754,-0.05125537,-0.05,0.09332354,0.02385086,0.43246764,0.051255367
16122,0.004003807,-0.11915514,0.36052868,-0.35652488,0.9607843,0.62,0.05097064,-0.06214471,0.09301485,-0.04204421,-0.04,0.07915514,0.02214471,0.356524873,0.04204421
16123,0.002798573,-0.09509891,0.28434184,-0.28154325,0.96862745,0.62,0.04198218,-0.050434053,0.074959986,-0.03297781,-0.03,0.06509891,0.020434053,0.281543267,0.032977806
16124,0.001478707,-0.071170405,0.20918187,-0.20770317,0.9764706,0.62,0.032764062,-0.038730666,0.05687035,-0.024106288,-0.03,0.041170405,0.008730666,0.207703163,0.024106288
16125,5.23E-05,-0.047383405,0.13522136,-0.13516906,0.9843137,0.62,0.023336474,-0.027044788,0.038815007,-0.015478531,-0.02,0.027383405,0.007044788,0.13516906,0.015478533
16126,-0.00147225,-0.023751304,0.062621176,-0.064093426,0.99215686,0.62,0.013720665,-0.015385345,0.020859968,-0.007139303,-0.01,0.013751304,0.005385345,0.064093426,0.007139303
16127,-0.003086512,-0.000287071,-0.008469674,0.005383162,1,0.62,0.003938527,-0.003765389,0.003075362,0.000863165,0,0.000287071,0.003765389,0.005383162,0.000863165
